name,reading,aliases,note,from_label,from_calendar_era,from_year,from_is_approximate,to_label,to_calendar_era,to_year,to_is_approximate,regions,religions,sects,periods
ハリール・ジブラーン,,Kahlil Gibran,Pantheon職業: Writer / 出生国: Lebanon / 出生地: Bsharri,,CE,1883,,false,,CE,1931,,false,,,,
エドモンド・ハレー,,Edmond Halley,Pantheon職業: Astronomer / 出生国: United Kingdom / 出生地: Haggerston,,CE,1656,,false,,CE,1742,,false,,,,
ポカホンタス,,Pocahontas,Pantheon職業: Diplomat / 出生国: United States / 出生地: Werowocomoco,,CE,1595,,false,,CE,1617,,false,,,,
ムアンマル・アル＝カッザーフィー,,Muammar Gaddafi,Pantheon職業: Politician / 出生国: Libya / 出生地: Qasr Abu Hadi,,CE,1942,,false,,CE,2011,,false,,,,
ニールス・ボーア,,Niels Bohr,Pantheon職業: Physicist / 出生国: Denmark / 出生地: Copenhagen,,CE,1885,,false,,CE,1962,,false,,,,
グル・ナーナク,,Guru Nanak,Pantheon職業: Religious Figure / 出生国: Pakistan / 出生地: Punjab,,CE,1469,,false,,CE,1539,,false,,,,
アレクサンデル6世,,Alexander VI,Pantheon職業: Religious Figure / 出生国: Spain / 出生地: Valencia,,CE,1431,,false,,CE,1503,,false,,,,
エレミヤ,,Jeremiah,Pantheon職業: Religious Figure / 出生地: Anathoth,,BCE,650,,false,,BCE,586,,false,,,,
オーギュスト・コント,,Auguste Comte,Pantheon職業: Philosopher / 出生国: France / 出生地: Montpellier,,CE,1798,,false,,CE,1857,,false,,,,
ドミニク・アングル,,Jean-Auguste-Dominique Ingres,Pantheon職業: Painter / 出生国: France / 出生地: Montauban,,CE,1780,,false,,CE,1867,,false,,,,
ザラスシュトラ,,Zoroaster,"Pantheon職業: Religious Figure / 出生国: Iran / 出生地: Ray, Iran",,BCE,2000,,false,,BCE,2000,,false,,,,
ハンス・クリスティアン・エルステッド,,Hans Christian Ørsted,Pantheon職業: Physicist / 出生国: Denmark / 出生地: Rudkøbing,,CE,1777,,false,,CE,1851,,false,,,,
マックス・プランク,,Max Planck,Pantheon職業: Physicist / 出生国: Germany / 出生地: Kiel,,CE,1858,,false,,CE,1947,,false,,,,
レオニード・ブレジネフ,,Leonid Brezhnev,Pantheon職業: Politician / 出生国: Ukraine / 出生地: Yekaterinoslav Governorate,,CE,1906,,false,,CE,1982,,false,,,,
ネブカドネザル2世,,Nebuchadnezzar II,Pantheon職業: Politician / 出生国: Iraq / 出生地: Uruk,,BCE,630,,false,,BCE,562,,false,,,,
ジョーゼフ・スミス・ジュニア,,Joseph Smith,"Pantheon職業: Religious Figure / 出生国: United States / 出生地: Sharon, Vermont",,CE,1805,,false,,CE,1844,,false,,,,
アレッサンドロ・ボルタ,,Alessandro Volta,Pantheon職業: Physicist / 出生国: Italy / 出生地: Como,,CE,1745,,false,,CE,1827,,false,,,,
ローザ・ルクセンブルク,,Rosa Luxemburg,Pantheon職業: Social Activist / 出生国: Poland / 出生地: Zamość,,CE,1871,,false,,CE,1919,,false,,,,
マルコ,,Mark the Evangelist,"Pantheon職業: Religious Figure / 出生国: Libya / 出生地: Cyrene, Libya",,CE,10,,false,,CE,68,,false,,,,
バシレイオス2世,,Basil II,Pantheon職業: Politician / 出生国: Türkiye / 出生地: Constantinople,,CE,958,,false,,CE,1025,,false,,,,
マルクス・ユニウス・ブルトゥス,,Marcus Junius Brutus,Pantheon職業: Politician / 出生国: Italy / 出生地: Rome,,BCE,85,,false,,BCE,42,,false,,,,
ニコラエ・チャウシェスク,,Nicolae Ceaușescu,Pantheon職業: Politician / 出生国: Romania / 出生地: Scornicești,,CE,1918,,false,,CE,1989,,false,,,,
ベルンハルト・リーマン,,Bernhard Riemann,Pantheon職業: Mathematician / 出生国: Germany / 出生地: Jameln,,CE,1826,,false,,CE,1866,,false,,,,
ポール・セザンヌ,,Paul Cézanne,Pantheon職業: Painter / 出生国: France / 出生地: Aix-en-Provence,,CE,1839,,false,,CE,1906,,false,,,,
アンネ・フランク,,Anne Frank,Pantheon職業: Writer / 出生国: Germany / 出生地: Frankfurt,,CE,1929,,false,,CE,1945,,false,,,,
アレクサンダー・グラハム・ベル,,Alexander Graham Bell,Pantheon職業: Inventor / 出生国: United Kingdom / 出生地: Edinburgh,,CE,1847,,false,,CE,1922,,false,,,,
ジョージ・オーウェル,,George Orwell,Pantheon職業: Writer / 出生国: India / 出生地: Motihari,,CE,1903,,false,,CE,1950,,false,,,,
ジギスムント,,Sigismund,Pantheon職業: Politician / 出生国: Germany / 出生地: Free Imperial City of Nuremberg,,CE,1368,,false,,CE,1437,,false,,,,
ココ・シャネル,,Coco Chanel,Pantheon職業: Fashion Designer / 出生国: France / 出生地: Saumur,,CE,1883,,false,,CE,1971,,false,,,,
昭和天皇,,Hirohito,Pantheon職業: Politician / 出生国: Japan / 出生地: Tōgū Palace,,CE,1901,,false,,CE,1989,,false,,,,
ジャン・カルヴァン,,John Calvin,Pantheon職業: Religious Figure / 出生国: France / 出生地: Noyon,,CE,1509,,false,,CE,1564,,false,,,,
メアリー1世,,Mary I,Pantheon職業: Politician / 出生国: United Kingdom / 出生地: Palace of Placentia,,CE,1516,,false,,CE,1558,,false,,,,
チャールズ・ディケンズ,,Charles Dickens,Pantheon職業: Writer / 出生国: United Kingdom / 出生地: Portsmouth,,CE,1812,,false,,CE,1870,,false,,,,
アイスマン,,Ötzi,Pantheon職業: Celebrity / 出生国: Italy / 出生地: Feldthurns,,BCE,3345,,false,,BCE,3255,,false,,,,
ルイ13世,,Louis XIII of France,Pantheon職業: Politician / 出生国: France / 出生地: Palace of Fontainebleau,,CE,1601,,false,,CE,1643,,false,,,,
グリゴリー・ラスプーチン,,Grigori Rasputin,"Pantheon職業: Occultist / 出生国: Russia / 出生地: Pokrovskoye, Tyumen Oblast",,CE,1869,,false,,CE,1916,,false,,,,
ポール・ゴーギャン,,Paul Gauguin,Pantheon職業: Painter / 出生国: France / 出生地: French Second Republic,,CE,1848,,false,,CE,1903,,false,,,,
松尾芭蕉,,Matsuo Bashō,Pantheon職業: Writer / 出生国: Japan / 出生地: Kyoto,,CE,1644,,false,,CE,1694,,false,,,,
アラン・チューリング,,Alan Turing,Pantheon職業: Computer Scientist / 出生国: United Kingdom / 出生地: Maida Vale,,CE,1912,,false,,CE,1954,,false,,,,
エミール・デュルケーム,,Émile Durkheim,Pantheon職業: Sociologist / 出生国: France / 出生地: Épinal,,CE,1858,,false,,CE,1917,,false,,,,
セリム1世,,Selim I,Pantheon職業: Politician / 出生国: Türkiye / 出生地: Amasya,,CE,1470,,false,,CE,1520,,false,,,,
ヘルマン・ヘッセ,,Hermann Hesse,Pantheon職業: Writer / 出生国: Germany / 出生地: Calw,,CE,1877,,false,,CE,1962,,false,,,,
エミリー・ディキンソン,,Emily Dickinson,"Pantheon職業: Writer / 出生国: United States / 出生地: Amherst, Massachusetts",,CE,1830,,false,,CE,1886,,false,,,,
フェルディナンド・マルコス,,Ferdinand Marcos,Pantheon職業: Politician / 出生国: Philippines / 出生地: Sarrat,,CE,1917,,false,,CE,1989,,false,,,,
マイケル・ジャクソン,,Michael Jackson,"Pantheon職業: Musician / 出生国: United States / 出生地: Gary, Indiana",,CE,1958,,false,,CE,2009,,false,,,,
ジョゼフィーヌ・ド・ボアルネ,,Joséphine de Beauharnais,Pantheon職業: Companion / 出生国: Saint Lucia / 出生地: Dauphin Quarter,,CE,1763,,false,,CE,1814,,false,,,,
アショーカ王,,Ashoka,Pantheon職業: Politician / 出生国: India / 出生地: Pataliputra,,BCE,304,,false,,BCE,232,,false,,,,
パラケルスス,,Paracelsus,Pantheon職業: Physician / 出生国: Switzerland / 出生地: Einsiedeln,,CE,1493,,false,,CE,1541,,false,,,,
イブン・バットゥータ,,Ibn Battuta,Pantheon職業: Explorer / 出生国: Morocco / 出生地: Tangier,,CE,1304,,false,,CE,1368,,false,,,,
ナポレオン3世,,Napoleon III,Pantheon職業: Politician / 出生国: France / 出生地: Paris,,CE,1808,,false,,CE,1873,,false,,,,
ウルバヌス7世,,Urban VII,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Rome,,CE,1521,,false,,CE,1590,,false,,,,
ジョット・ディ・ボンドーネ,,Giotto,Pantheon職業: Painter / 出生国: Italy / 出生地: Florence,,CE,1267,,false,,CE,1337,,false,,,,
ロアール・アムンセン,,Roald Amundsen,"Pantheon職業: Explorer / 出生国: Norway / 出生地: Borge, Østfold",,CE,1872,,false,,CE,1928,,false,,,,
アーネスト・ヘミングウェイ,,Ernest Hemingway,"Pantheon職業: Writer / 出生国: United States / 出生地: Oak Park, Illinois",,CE,1899,,false,,CE,1961,,false,,,,
フランツ・リスト,,Franz Liszt,"Pantheon職業: Musician / 出生国: Austria / 出生地: Raiding, Austria",,CE,1811,,false,,CE,1886,,false,,,,
オットー1世,,Otto I the Great,"Pantheon職業: Politician / 出生国: Germany / 出生地: Wallhausen, Saxony-Anhalt",,CE,912,,false,,CE,973,,false,,,,
パブロ・エスコバル,,Pablo Escobar,Pantheon職業: Mafioso / 出生国: Colombia / 出生地: Rionegro,,CE,1949,,false,,CE,1993,,false,,,,
クレメンス7世,,Clement VII,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Florence,,CE,1478,,false,,CE,1534,,false,,,,
イヴァン4世,,Ivan the Terrible,Pantheon職業: Politician / 出生国: Russia / 出生地: Moscow,,CE,1530,,false,,CE,1584,,false,,,,
マルティン・ハイデッガー,,Martin Heidegger,Pantheon職業: Philosopher / 出生国: Germany / 出生地: Meßkirch,,CE,1889,,false,,CE,1976,,false,,,,
カール・デーニッツ,,Karl Dönitz,Pantheon職業: Military Personnel / 出生国: Germany / 出生地: Grünau (Berlin),,CE,1891,,false,,CE,1980,,false,,,,
ボリス・エリツィン,,Boris Yeltsin,"Pantheon職業: Politician / 出生国: Russia / 出生地: Butka, Russia",,CE,1931,,false,,CE,2007,,false,,,,
ハインリヒ・ヒムラー,,Heinrich Himmler,Pantheon職業: Politician / 出生国: Germany / 出生地: Munich,,CE,1900,,false,,CE,1945,,false,,,,
ヒュパティア,,Hypatia,Pantheon職業: Mathematician / 出生国: Egypt / 出生地: Alexandria,,CE,350,,false,,CE,415,,false,,,,
ドナテッロ,,Donatello,Pantheon職業: Painter / 出生国: Italy / 出生地: Republic of Florence,,CE,1386,,false,,CE,1466,,false,,,,
ティベリウス,,Tiberius,Pantheon職業: Politician / 出生国: Italy / 出生地: Rome,,BCE,42,,false,,CE,37,,false,,,,
ハーラル3世,,Harald III of Norway,Pantheon職業: Politician / 出生国: Norway / 出生地: Ringerike (traditional district),,CE,1015,,false,,CE,1066,,false,,,,
ホラティウス,,Horace,Pantheon職業: Writer / 出生国: Italy / 出生地: Venosa,,BCE,65,,false,,BCE,8,,false,,,,
ヨナ,,Jonah,Pantheon職業: Religious Figure / 出生国: Israel / 出生地: Gath-hepher,,BCE,850,,false,,BCE,810,,false,,,,
フェリペ2世,,Philip II of Spain,Pantheon職業: Politician / 出生国: Spain / 出生地: Valladolid,,CE,1527,,false,,CE,1598,,false,,,,
アレクサンダー・フレミング,,Alexander Fleming,Pantheon職業: Biologist / 出生国: United Kingdom / 出生地: Darvel,,CE,1881,,false,,CE,1955,,false,,,,
シバの女王,,Queen of Sheba,Pantheon職業: Religious Figure,,BCE,1000,,false,,BCE,1000,,false,,,,
ロクセラーナ,,Hürrem Sultan,Pantheon職業: Politician / 出生国: Ukraine / 出生地: Rohatyn,,CE,1502,,false,,CE,1558,,false,,,,
グレゴリウス16世,,Gregory XVI,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Belluno,,CE,1765,,false,,CE,1846,,false,,,,
フレグ,,Hulagu Khan,Pantheon職業: Politician / 出生国: Mongolia,,CE,1217,,false,,CE,1265,,false,,,,
ムラト2世,,Murad II,Pantheon職業: Politician / 出生国: Türkiye / 出生地: Amasya,,CE,1404,,false,,CE,1451,,false,,,,
バルトロメウ・ディアス,,Bartolomeu Dias,Pantheon職業: Explorer / 出生国: Portugal / 出生地: Kingdom of Portugal,,CE,1450,,false,,CE,1500,,false,,,,
ルイ18世,,Louis XVIII of France,Pantheon職業: Politician / 出生国: France / 出生地: Palace of Versailles,,CE,1755,,false,,CE,1824,,false,,,,
ルキウス・コルネリウス・スッラ,,Sulla,Pantheon職業: Politician / 出生国: Italy / 出生地: Rome,,BCE,138,,false,,BCE,78,,false,,,,
F・スコット・フィッツジェラルド,,F. Scott Fitzgerald,"Pantheon職業: Writer / 出生国: United States / 出生地: Saint Paul, Minnesota",,CE,1896,,false,,CE,1940,,false,,,,
クラウディウス,,Claudius,Pantheon職業: Politician / 出生国: France / 出生地: Lugdunum,,BCE,10,,false,,CE,54,,false,,,,
アレクサンドル・プーシキン,,Alexander Pushkin,Pantheon職業: Writer / 出生国: Russia / 出生地: Moscow,,CE,1799,,false,,CE,1837,,false,,,,
ヨハン・シュトラウス2世,,Johann Strauss II,Pantheon職業: Composer / 出生国: Austria / 出生地: Vienna,,CE,1825,,false,,CE,1899,,false,,,,
シモーヌ・ド・ボーヴォワール,,Simone de Beauvoir,Pantheon職業: Writer / 出生国: France / 出生地: Paris,,CE,1908,,false,,CE,1986,,false,,,,
ティツィアーノ・ヴェチェッリオ,,Titian,Pantheon職業: Painter / 出生国: Italy / 出生地: Pieve di Cadore,,CE,1488,,false,,CE,1576,,false,,,,
葛飾北斎,,Katsushika Hokusai,Pantheon職業: Artist / 出生国: Japan / 出生地: Edo,,CE,1760,,false,,CE,1849,,false,,,,
ウォルト・ディズニー,,Walt Disney,Pantheon職業: Producer / 出生国: United States / 出生地: Chicago,,CE,1901,,false,,CE,1966,,false,,,,
マリア・モンテッソーリ,,Maria Montessori,"Pantheon職業: Philosopher / 出生国: Italy / 出生地: Chiaravalle, Marche",,CE,1870,,false,,CE,1952,,false,,,,
ハドリアヌス,,Hadrian,Pantheon職業: Politician / 出生国: Spain / 出生地: Italica,,CE,76,,false,,CE,138,,false,,,,
フリードリヒ・フォン・シラー,,Friedrich Schiller,Pantheon職業: Writer / 出生国: Germany / 出生地: Marbach am Neckar,,CE,1759,,false,,CE,1805,,false,,,,
ポンティウス・ピラトゥス,,Pontius Pilatus,Pantheon職業: Politician / 出生国: Italy / 出生地: Abruzzo,,BCE,12,,false,,CE,38,,false,,,,
グスタフ・クリムト,,Gustav Klimt,"Pantheon職業: Painter / 出生国: Austria / 出生地: Baumgarten, Vienna",,CE,1862,,false,,CE,1918,,false,,,,
ロベルト・シューマン,,Robert Schumann,Pantheon職業: Composer / 出生国: Germany / 出生地: Zwickau,,CE,1810,,false,,CE,1856,,false,,,,
ユリウス2世,,Julius II,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Albisola Superiore,,CE,1443,,false,,CE,1513,,false,,,,
アルバート・マイケルソン,,Albert A. Michelson,Pantheon職業: Physicist / 出生国: Poland / 出生地: Strzelno,,CE,1852,,false,,CE,1931,,false,,,,
パルメニデス,,Parmenides,Pantheon職業: Philosopher / 出生国: Italy / 出生地: Velia,,BCE,501,,false,,BCE,470,,false,,,,
アリストパネス,,Aristophanes,Pantheon職業: Writer / 出生国: Greece / 出生地: Classical Athens,,BCE,448,,false,,BCE,386,,false,,,,
セーレン・キェルケゴール,,Søren Kierkegaard,Pantheon職業: Philosopher / 出生国: Denmark / 出生地: Copenhagen,,CE,1813,,false,,CE,1855,,false,,,,
オリゲネス,,Origen,Pantheon職業: Philosopher / 出生国: Egypt / 出生地: Alexandria,,CE,185,,false,,CE,254,,false,,,,
グレゴリウス13世,,Gregory XIII,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Bologna,,CE,1502,,false,,CE,1585,,false,,,,
トーマス・ハーディ,,Thomas Hardy,Pantheon職業: Writer / 出生国: United Kingdom / 出生地: Stinsford,,CE,1840,,false,,CE,1928,,false,,,,
シャルル・ボードレール,,Charles Baudelaire,Pantheon職業: Writer / 出生国: France / 出生地: Paris,,CE,1821,,false,,CE,1867,,false,,,,
マルセル・プルースト,,Marcel Proust,Pantheon職業: Writer / 出生国: France / 出生地: Paris,,CE,1871,,false,,CE,1922,,false,,,,
アレクサンデル・セウェルス,,Severus Alexander,Pantheon職業: Politician / 出生国: Lebanon / 出生地: Arqa,,CE,208,,false,,CE,235,,false,,,,
ニコロ・パガニーニ,,Niccolò Paganini,Pantheon職業: Musician / 出生国: Italy / 出生地: Genoa,,CE,1782,,false,,CE,1840,,false,,,,
ストラボン,,Strabo,Pantheon職業: Geographer / 出生国: Türkiye / 出生地: Amasya,,BCE,64,,false,,CE,23,,false,,,,
アンリ4世,,Henry IV of France,Pantheon職業: Politician / 出生国: France / 出生地: Château de Pau,,CE,1553,,false,,CE,1610,,false,,,,
ピエール・キュリー,,Pierre Curie,Pantheon職業: Physicist / 出生国: France / 出生地: Paris,,CE,1859,,false,,CE,1906,,false,,,,
ウスマーン・イブン・アッファーン,,Uthman ibn Affan,Pantheon職業: Politician / 出生国: Saudi Arabia / 出生地: Hejaz,,CE,574,,false,,CE,656,,false,,,,
ヨーゼフ・メンゲレ,,Josef Mengele,Pantheon職業: Physician / 出生国: Germany / 出生地: Günzburg,,CE,1911,,false,,CE,1979,,false,,,,
エンリケ航海王子,,Prince Henry the Navigator,Pantheon職業: Explorer / 出生国: Portugal / 出生地: Porto,,CE,1394,,false,,CE,1460,,false,,,,
レオ11世,,Leo XI,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Florence,,CE,1535,,false,,CE,1605,,false,,,,
ドゥニ・ディドロ,,Denis Diderot,Pantheon職業: Writer / 出生国: France / 出生地: Langres,,CE,1713,,false,,CE,1784,,false,,,,
アンドレ＝マリ・アンペール,,André-Marie Ampère,Pantheon職業: Physicist / 出生国: France / 出生地: Lyon,,CE,1775,,false,,CE,1836,,false,,,,
ムラト3世,,Murad III,Pantheon職業: Politician / 出生国: Türkiye / 出生地: Manisa,,CE,1546,,false,,CE,1595,,false,,,,
ピウス7世,,Pius VII,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Cesena,,CE,1742,,false,,CE,1823,,false,,,,
エヴァンジェリスタ・トリチェリ,,Evangelista Torricelli,Pantheon職業: Physicist / 出生国: Italy / 出生地: Rome,,CE,1608,,false,,CE,1647,,false,,,,
エル・グレコ,,El Greco,Pantheon職業: Painter / 出生国: Greece / 出生地: Kingdom of Candia,,CE,1541,,false,,CE,1614,,false,,,,
ヤン・フス,,Jan Hus,Pantheon職業: Social Activist / 出生国: Czechia / 出生地: Husinec (Prachatice District),,CE,1369,,false,,CE,1415,,false,,,,
エミール・ゾラ,,Émile Zola,Pantheon職業: Writer / 出生国: France / 出生地: Paris,,CE,1840,,false,,CE,1902,,false,,,,
アフメト1世,,Ahmed I,Pantheon職業: Politician / 出生国: Türkiye / 出生地: Manisa,,CE,1590,,false,,CE,1617,,false,,,,
エルヴィン・シュレーディンガー,,Erwin Schrödinger,Pantheon職業: Physicist / 出生国: Austria / 出生地: Vienna,,CE,1887,,false,,CE,1961,,false,,,,
バルバラ,,Saint Barbara,Pantheon職業: Religious Figure / 出生国: Türkiye / 出生地: Nicomedia,,CE,300,,false,,CE,306,,false,,,,
ファーラービー,,Farabi,Pantheon職業: Philosopher / 出生国: Afghanistan / 出生地: Faryab Province,,CE,872,,false,,CE,951,,false,,,,
ヘロデ大王,,Herod the Great,Pantheon職業: Politician / 出生国: Israel / 出生地: Ashkelon,,BCE,73,,false,,BCE,3,,false,,,,
レオ10世,,Leo X,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Florence,,CE,1475,,false,,CE,1521,,false,,,,
鄭和,,Zheng He,Pantheon職業: Explorer / 出生国: China / 出生地: Kunming,,CE,1387,,false,,CE,1433,,false,,,,
バーナード・モントゴメリー,,Bernard Montgomery,Pantheon職業: Military Personnel / 出生国: United Kingdom / 出生地: Kennington,,CE,1887,,false,,CE,1976,,false,,,,
シルヴィオ・ベルルスコーニ,,Silvio Berlusconi,Pantheon職業: Politician / 出生国: Italy / 出生地: Milan,,CE,1936,,false,,CE,2023,,false,,,,
レオ12世,,Leo XII,"Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Genga, Marche",,CE,1760,,false,,CE,1829,,false,,,,
ヨハネ,,John the Apostle,Pantheon職業: Religious Figure / 出生地: Bethsaida,,CE,6,,false,,CE,100,,false,,,,
ジョゼフ＝ルイ・ラグランジュ,,Joseph-Louis Lagrange,Pantheon職業: Mathematician / 出生国: Italy / 出生地: Turin,,CE,1736,,false,,CE,1813,,false,,,,
ワシリー・カンディンスキー,,Wassily Kandinsky,Pantheon職業: Painter / 出生国: Russia / 出生地: Moscow,,CE,1866,,false,,CE,1944,,false,,,,
アルバート,,Prince Albert of Saxe-Coburg and Gotha,"Pantheon職業: Nobleman / 出生国: Germany / 出生地: Schloss Rosenau, Coburg",,CE,1819,,false,,CE,1861,,false,,,,
ピート・モンドリアン,,Piet Mondrian,Pantheon職業: Painter / 出生国: Netherlands / 出生地: Amersfoort,,CE,1872,,false,,CE,1944,,false,,,,
ロレンツォ・デ・メディチ,,Lorenzo de' Medici,Pantheon職業: Politician / 出生国: Italy / 出生地: Florence,,CE,1449,,false,,CE,1492,,false,,,,
ジェームズ・クック,,James Cook,"Pantheon職業: Explorer / 出生国: United Kingdom / 出生地: Marton, Middlesbrough",,CE,1728,,false,,CE,1779,,false,,,,
ギュスターヴ・フローベール,,Gustave Flaubert,Pantheon職業: Writer / 出生国: France / 出生地: Rouen,,CE,1821,,false,,CE,1880,,false,,,,
エウリピデス,,Euripides,Pantheon職業: Writer / 出生国: Greece / 出生地: Salamis Island,,BCE,480,,false,,BCE,406,,false,,,,
李白,,Li Bai,Pantheon職業: Writer / 出生国: China / 出生地: Jiangyou,,CE,701,,false,,CE,762,,false,,,,
エドゥアール・マネ,,Édouard Manet,Pantheon職業: Painter / 出生国: France / 出生地: 6th arrondissement of Paris,,CE,1832,,false,,CE,1883,,false,,,,
オクターヴ・ミルボー,,Octave Mirbeau,Pantheon職業: Writer / 出生国: France / 出生地: Trévières,,CE,1848,,false,,CE,1917,,false,,,,
アンリ・ベクレル,,Henri Becquerel,Pantheon職業: Physicist / 出生国: France / 出生地: Paris,,CE,1852,,false,,CE,1908,,false,,,,
ヤコブ,,James the Just,Pantheon職業: Religious Figure / 出生国: Israel / 出生地: Nazareth,,BCE,20,,false,,CE,69,,false,,,,
ティトゥス,,Titus,Pantheon職業: Politician / 出生国: Italy / 出生地: Rome,,CE,41,,false,,CE,81,,false,,,,
ディオクレティアヌス,,Diocletian,Pantheon職業: Politician / 出生国: Croatia / 出生地: Salona,,CE,244,,false,,CE,311,,false,,,,
ハトシェプスト,,Hatshepsut,Pantheon職業: Politician / 出生国: Egypt,,BCE,1507,,false,,BCE,1458,,false,,,,
ヨハン・クライフ,,Johan Cruyff,Pantheon職業: Soccer Player / 出生国: Netherlands / 出生地: Amsterdam,,CE,1947,,false,,CE,2016,,false,,,,
マリア・カラス,,Maria Meneghini Callas,Pantheon職業: Singer / 出生国: United States / 出生地: New York City,,CE,1923,,false,,CE,1977,,false,,,,
ヘルマン・ゲーリング,,Hermann Göring,Pantheon職業: Politician / 出生国: Germany / 出生地: Rosenheim,,CE,1893,,false,,CE,1946,,false,,,,
ジョージ・マーシャル,,George Marshall,"Pantheon職業: Politician / 出生国: United States / 出生地: Uniontown, Pennsylvania",,CE,1880,,false,,CE,1959,,false,,,,
メアリー,,"Mary, Queen of Scots",Pantheon職業: Politician / 出生国: United Kingdom / 出生地: Linlithgow Palace,,CE,1542,,false,,CE,1587,,false,,,,
ステファノ,,Saint Stephen,Pantheon職業: Religious Figure / 出生国: Greece,,CE,1,,false,,CE,36,,false,,,,
エリサベト,,Elizabeth,Pantheon職業: Religious Figure / 出生地: Hebron,,BCE,100,,false,,CE,100,,false,,,,
ジョゼフ・ジョン・トムソン,,J. J. Thomson,"Pantheon職業: Physicist / 出生国: United Kingdom / 出生地: Cheetham, Manchester",,CE,1856,,false,,CE,1940,,false,,,,
サムソン,,Samson,Pantheon職業: Religious Figure / 出生国: Israel / 出生地: Zorah,,BCE,1118,,false,,BCE,1078,,false,,,,
マルクス・アントニウス,,Mark Antony,Pantheon職業: Politician / 出生国: Italy / 出生地: Rome,,BCE,83,,false,,BCE,30,,false,,,,
シラクサのルチア,,Saint Lucy,"Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Syracuse, Sicily",,CE,283,,false,,CE,304,,false,,,,
ルクレティウス,,Lucretius,Pantheon職業: Philosopher / 出生国: Italy / 出生地: Pompeii,,BCE,94,,false,,BCE,55,,false,,,,
アストリッド・リンドグレーン,,Astrid Lindgren,Pantheon職業: Writer / 出生国: Sweden / 出生地: Vimmerby,,CE,1907,,false,,CE,2002,,false,,,,
オスカー・ワイルド,,Oscar Wilde,Pantheon職業: Writer / 出生国: Ireland / 出生地: Dublin,,CE,1854,,false,,CE,1900,,false,,,,
カトリーヌ・ド・メディシス,,Catherine de' Medici,Pantheon職業: Companion / 出生国: Italy / 出生地: Florence,,CE,1519,,false,,CE,1589,,false,,,,
マーク・トウェイン,,Mark Twain,"Pantheon職業: Writer / 出生国: United States / 出生地: Florida, Missouri",,CE,1835,,false,,CE,1910,,false,,,,
ヘンリック・イプセン,,Henrik Ibsen,Pantheon職業: Writer / 出生国: Norway / 出生地: Skien,,CE,1828,,false,,CE,1906,,false,,,,
アレサ・フランクリン,,Aretha Franklin,"Pantheon職業: Singer / 出生国: United States / 出生地: Memphis, Tennessee",,CE,1942,,false,,CE,2018,,false,,,,
ウジェーヌ・ドラクロワ,,Eugène Delacroix,"Pantheon職業: Painter / 出生国: France / 出生地: Saint-Maurice, Val-de-Marne",,CE,1798,,false,,CE,1863,,false,,,,
ピウス8世,,Pius VIII,Pantheon職業: Religious Figure / 出生国: Italy / 出生地: Cingoli,,CE,1761,,false,,CE,1830,,false,,,,
ムハンマド・アル＝ブハーリー,,Muḥammad ibn Ismaeel al-Bukhārī,Pantheon職業: Religious Figure / 出生国: Uzbekistan / 出生地: Bukhara,,CE,810,,false,,CE,870,,false,,,,
ハドリアヌス6世,,Adrian VI,Pantheon職業: Religious Figure / 出生国: Netherlands / 出生地: Utrecht,,CE,1459,,false,,CE,1523,,false,,,,
ウェスパシアヌス,,Vespasian,Pantheon職業: Politician / 出生国: Italy / 出生地: Falacrine,,CE,9,,false,,CE,79,,false,,,,
ジェームズ・プレスコット・ジュール,,James Prescott Joule,Pantheon職業: Physicist / 出生国: United Kingdom / 出生地: Salford,,CE,1818,,false,,CE,1889,,false,,,,
ジャニス・ジョプリン,,Janis Joplin,"Pantheon職業: Singer / 出生国: United States / 出生地: Port Arthur, Texas",,CE,1943,,false,,CE,1970,,false,,,,
ジョアキーノ・ロッシーニ,,Gioachino Rossini,Pantheon職業: Composer / 出生国: Italy / 出生地: Pesaro,,CE,1792,,false,,CE,1868,,false,,,,
ラグナル・ロズブローク,,Ragnar Lodbrok,Pantheon職業: Nobleman / 出生国: Norway / 出生地: Northumbria,,CE,850,,false,,CE,801,,false,,,,
イグナチオ・デ・ロヨラ,,Ignatius of Loyola,Pantheon職業: Religious Figure / 出生国: Spain / 出生地: Azpeitia,,CE,1491,,false,,CE,1556,,false,,,,
スカンデルベグ,,Skanderbeg,Pantheon職業: Politician / 出生国: Albania / 出生地: Sinë,,CE,1405,,false,,CE,1468,,false,,,,
ロロ,,Rollo,Pantheon職業: Nobleman / 出生国: Norway,,CE,846,,false,,CE,930,,false,,,,
スタンダール,,Stendhal,Pantheon職業: Writer / 出生国: France / 出生地: Grenoble,,CE,1783,,false,,CE,1842,,false,,,,
メアリー・オブ・テック,,Mary of Teck,Pantheon職業: Companion / 出生国: United Kingdom / 出生地: Kensington Palace,,CE,1867,,false,,CE,1953,,false,,,,
